star 1	err	star 2	err	star 3		2-1	3-1	3-2	HJD	Epoch	error 3-2	error 2-1	error 3-1	phase	new phase
-11.413	0.003	-8.446	0.017	-8.797	0.013	2.967	2.616	-0.351	2459522.69	59522.69018	0.01334166406	0.02140093456	0.01334166406	0.1910839926	0.3066604951
-11.419	0.003	-8.452	0.017	-8.851	0.013	2.967	2.568	-0.399	2459522.69	59522.69037	0.01334166406	0.02140093456	0.01334166406	0.1916656509	0.3072421534
-11.43	0.003	-8.451	0.017	-8.834	0.013	2.979	2.596	-0.383	2459522.691	59522.69056	0.01334166406	0.02140093456	0.01334166406	0.1922477462	0.3078242487
-11.452	0.003	-8.475	0.017	-8.863	0.013	2.977	2.589	-0.388	2459522.691	59522.69075	0.01334166406	0.02140093456	0.01334166406	0.1928376979	0.3084142003
-11.481	0.003	-8.494	0.017	-8.856	0.013	2.987	2.625	-0.362	2459522.691	59522.69093	0.01334166406	0.02140093456	0.01334166406	0.19342235	0.3089988525
-11.326	0.003	-8.337	0.018	-8.745	0.014	2.989	2.581	-0.408	2459522.691	59522.69113	0.01431782106	0.0228035085	0.01431782106	0.1940447608	0.3096212632
-11.415	0.003	-8.38	0.018	-8.838	0.013	3.035	2.577	-0.458	2459522.691	59522.69132	0.01334166406	0.02220360331	0.01334166406	0.1946312206	0.310207723
-11.435	0.003	-8.435	0.017	-8.82	0.013	3	2.615	-0.385	2459522.692	59522.69151	0.01334166406	0.02140093456	0.01334166406	0.1952140012	0.3107905036
-11.385	0.003	-8.383	0.018	-8.8	0.013	3.002	2.585	-0.417	2459522.692	59522.6917	0.01334166406	0.02220360331	0.01334166406	0.1957981538	0.3113746563
-11.408	0.003	-8.403	0.018	-8.787	0.014	3.005	2.621	-0.384	2459522.692	59522.69188	0.01431782106	0.0228035085	0.01431782106	0.1963791892	0.3119556917
-11.32	0.003	-8.351	0.018	-8.695	0.014	2.969	2.625	-0.344	2459522.692	59522.69207	0.01431782106	0.0228035085	0.01431782106	0.1969640896	0.3125405921
-11.46	0.003	-8.465	0.017	-8.867	0.013	2.995	2.593	-0.402	2459522.692	59522.69227	0.01334166406	0.02140093456	0.01334166406	0.1975977557	0.3131742582
-11.405	0.003	-8.404	0.018	-8.81	0.013	3.001	2.595	-0.406	2459522.692	59522.69246	0.01334166406	0.02220360331	0.01334166406	0.1981809109	0.3137574134
-11.397	0.003	-8.407	0.017	-8.791	0.014	2.99	2.606	-0.384	2459522.693	59522.69265	0.01431782106	0.02202271555	0.01431782106	0.1987640342	0.3143405366
-11.364	0.003	-8.356	0.018	-8.751	0.014	3.008	2.613	-0.395	2459522.693	59522.69283	0.01431782106	0.0228035085	0.01431782106	0.199347564	0.3149240664
-11.351	0.003	-8.345	0.018	-8.761	0.013	3.006	2.59	-0.416	2459522.693	59522.69302	0.01334166406	0.02220360331	0.01334166406	0.1999321537	0.3155086561
-11.37	0.003	-8.349	0.018	-8.758	0.014	3.021	2.612	-0.409	2459522.693	59522.69321	0.01431782106	0.0228035085	0.01431782106	0.2005178338	0.3160943362
-11.208	0.003	-8.204	0.02	-8.574	0.016	3.004	2.634	-0.37	2459522.693	59522.6934	0.0162788206	0.02561249695	0.0162788206	0.2011031712	0.3166796737
-11.322	0.003	-8.307	0.019	-8.682	0.015	3.015	2.64	-0.375	2459522.694	59522.69358	0.01529705854	0.02420743687	0.01529705854	0.2016887584	0.3172652609
-11.418	0.003	-8.388	0.018	-8.794	0.013	3.03	2.624	-0.406	2459522.694	59522.69377	0.01334166406	0.02220360331	0.01334166406	0.2022712588	0.3178477612
-11.434	0.003	-8.435	0.017	-8.823	0.013	2.999	2.611	-0.388	2459522.694	59522.69396	0.01334166406	0.02140093456	0.01334166406	0.2028598079	0.3184363103
-11.414	0.003	-8.425	0.018	-8.779	0.014	2.989	2.635	-0.354	2459522.694	59522.69415	0.01431782106	0.0228035085	0.01431782106	0.2034667528	0.3190432553
-11.518	0.003	-8.496	0.017	-8.887	0.013	3.022	2.631	-0.391	2459522.694	59522.69438	0.01334166406	0.02140093456	0.01334166406	0.2041776204	0.3197541229
-11.514	0.003	-8.501	0.016	-8.866	0.013	3.013	2.648	-0.365	2459522.695	59522.69457	0.01334166406	0.02061552813	0.01334166406	0.2047607756	0.3203372781
-11.486	0.003	-8.515	0.017	-8.822	0.013	2.971	2.664	-0.307	2459522.695	59522.69476	0.01334166406	0.02140093456	0.01334166406	0.205341374	0.3209178764
-11.451	0.003	-8.469	0.017	-8.814	0.013	2.982	2.637	-0.345	2459522.695	59522.69494	0.01334166406	0.02140093456	0.01334166406	0.2059220028	0.3214985053
-11.49	0.003	-8.444	0.017	-8.856	0.013	3.046	2.634	-0.412	2459522.695	59522.69513	0.01334166406	0.02140093456	0.01334166406	0.2065062804	0.3220827828
-11.376	0.003	-8.329	0.019	-8.769	0.014	3.047	2.607	-0.44	2459522.695	59522.69532	0.01431782106	0.02360084744	0.01431782106	0.2070879386	0.3226644411
-11.446	0.003	-8.43	0.017	-8.804	0.013	3.016	2.642	-0.374	2459522.696	59522.6955	0.01334166406	0.02140093456	0.01334166406	0.2076682249	0.3232447273
-11.479	0.003	-8.465	0.017	-8.813	0.013	3.014	2.666	-0.348	2459522.696	59522.69569	0.01334166406	0.02140093456	0.01334166406	0.2082520668	0.3238285693
-11.446	0.003	-8.426	0.017	-8.824	0.013	3.02	2.622	-0.398	2459522.696	59522.69588	0.01334166406	0.02140093456	0.01334166406	0.2088362819	0.3244127844
-11.476	0.003	-8.461	0.017	-8.82	0.013	3.015	2.656	-0.359	2459522.696	59522.69606	0.01334166406	0.02140093456	0.01334166406	0.2094205595	0.3249970619
-11.478	0.003	-8.435	0.017	-8.849	0.013	3.043	2.629	-0.414	2459522.696	59522.69626	0.01334166406	0.02140093456	0.01334166406	0.2100217359	0.3255982384
-11.355	0.003	-8.365	0.019	-8.733	0.014	2.99	2.622	-0.368	2459522.696	59522.69646	0.01431782106	0.02360084744	0.01431782106	0.2106553395	0.326231842
-11.404	0.003	-8.372	0.018	-8.741	0.014	3.032	2.663	-0.369	2459522.697	59522.69665	0.01431782106	0.0228035085	0.01431782106	0.2112395866	0.3268160891
-11.498	0.003	-8.496	0.017	-8.86	0.013	3.002	2.638	-0.364	2459522.697	59522.69688	0.01334166406	0.02140093456	0.01334166406	0.2119490807	0.3275255831
-11.472	0.003	-8.464	0.017	-8.811	0.013	3.008	2.661	-0.347	2459522.697	59522.69706	0.01334166406	0.02140093456	0.01334166406	0.2125336704	0.3281101728
-11.372	0.003	-8.342	0.018	-8.703	0.014	3.03	2.669	-0.361	2459522.697	59522.69725	0.01431782106	0.0228035085	0.01431782106	0.2131174499	0.3286939524
-11.499	0.003	-8.455	0.017	-8.844	0.013	3.044	2.655	-0.389	2459522.697	59522.69748	0.01334166406	0.02140093456	0.01334166406	0.2138233592	0.3293998616
-11.5	0.003	-8.491	0.017	-8.808	0.013	3.009	2.692	-0.317	2459522.698	59522.69766	0.01334166406	0.02140093456	0.01334166406	0.2144053921	0.3299818945
-11.438	0.003	-8.414	0.018	-8.799	0.014	3.024	2.639	-0.385	2459522.698	59522.69785	0.01431782106	0.0228035085	0.01431782106	0.2149881727	0.3305646751
-11.422	0.003	-8.38	0.018	-8.761	0.014	3.042	2.661	-0.381	2459522.698	59522.69804	0.01431782106	0.0228035085	0.01431782106	0.21557457	0.3311510725
-11.382	0.003	-8.33	0.019	-8.739	0.014	3.052	2.643	-0.409	2459522.698	59522.69822	0.01431782106	0.02360084744	0.01431782106	0.2161552308	0.3317317333
-11.27	0.003	-8.207	0.02	-8.594	0.016	3.063	2.676	-0.387	2459522.698	59522.69841	0.0162788206	0.02561249695	0.0162788206	0.2167393835	0.332315886
-11.361	0.003	-8.326	0.019	-8.699	0.015	3.035	2.662	-0.373	2459522.699	59522.6986	0.01529705854	0.02420743687	0.01529705854	0.2173247209	0.3329012234
-11.443	0.003	-8.381	0.018	-8.77	0.014	3.062	2.673	-0.389	2459522.699	59522.69879	0.01431782106	0.0228035085	0.01431782106	0.2179063792	0.3334828817
-11.474	0.003	-8.416	0.017	-8.8	0.014	3.058	2.674	-0.384	2459522.699	59522.69897	0.01431782106	0.02202271555	0.01431782106	0.2184913435	0.334067846
-11.504	0.003	-8.42	0.018	-8.832	0.013	3.084	2.672	-0.412	2459522.699	59522.69916	0.01334166406	0.02220360331	0.01334166406	0.2190744973	0.3346509997
-11.459	0.003	-8.381	0.018	-8.773	0.014	3.078	2.686	-0.392	2459522.699	59522.69935	0.01431782106	0.0228035085	0.01431782106	0.2196731808	0.3352496832
-11.412	0.003	-8.377	0.018	-8.744	0.014	3.035	2.668	-0.367	2459522.7	59522.69954	0.01431782106	0.0228035085	0.01431782106	0.2202559614	0.3358324638
-11.431	0.003	-8.364	0.019	-8.77	0.014	3.067	2.661	-0.406	2459522.7	59522.69974	0.01431782106	0.02360084744	0.01431782106	0.2208806473	0.3364571498
-11.433	0.003	-8.366	0.018	-8.752	0.014	3.067	2.681	-0.386	2459522.7	59522.69993	0.01431782106	0.0228035085	0.01431782106	0.2214655492	0.3370420516
-11.509	0.003	-8.435	0.017	-8.817	0.013	3.074	2.692	-0.382	2459522.7	59522.70012	0.01334166406	0.02140093456	0.01334166406	0.2220526943	0.3376291967
-11.481	0.003	-8.417	0.018	-8.804	0.013	3.064	2.677	-0.387	2459522.7	59522.70032	0.01334166406	0.02220360331	0.01334166406	0.2226841781	0.3382606805
-11.482	0.003	-8.41	0.018	-8.833	0.013	3.072	2.649	-0.423	2459522.701	59522.70051	0.01334166406	0.02220360331	0.01334166406	0.22326908	0.3388455824
-11.494	0.003	-8.443	0.017	-8.828	0.013	3.051	2.666	-0.385	2459522.701	59522.70069	0.01334166406	0.02140093456	0.01334166406	0.2238547905	0.339431293
-11.391	0.003	-8.34	0.019	-8.703	0.014	3.051	2.688	-0.363	2459522.701	59522.70088	0.01431782106	0.02360084744	0.01431782106	0.2244368234	0.3400133259
-11.386	0.003	-8.297	0.019	-8.675	0.014	3.089	2.711	-0.378	2459522.701	59522.70108	0.01431782106	0.02360084744	0.01431782106	0.225053216	0.3406297184
-11.437	0.003	-8.341	0.018	-8.741	0.014	3.096	2.696	-0.4	2459522.701	59522.70127	0.01431782106	0.0228035085	0.01431782106	0.2256438863	0.3412203888
-11.508	0.003	-8.424	0.017	-8.822	0.013	3.084	2.686	-0.398	2459522.701	59522.70146	0.01334166406	0.02140093456	0.01334166406	0.2262302837	0.3418067861
-11.529	0.003	-8.47	0.017	-8.85	0.013	3.059	2.679	-0.38	2459522.702	59522.70164	0.01334166406	0.02140093456	0.01334166406	0.2268112552	0.3423877576
-11.472	0.003	-8.397	0.018	-8.786	0.014	3.075	2.686	-0.389	2459522.702	59522.70183	0.01431782106	0.0228035085	0.01431782106	0.2274030784	0.3429795808
-11.479	0.003	-8.392	0.018	-8.785	0.013	3.087	2.694	-0.393	2459522.702	59522.70202	0.01334166406	0.02220360331	0.01334166406	0.2279898198	0.3435663223
-11.538	0.003	-8.482	0.017	-8.851	0.013	3.056	2.687	-0.369	2459522.702	59522.70221	0.01334166406	0.02140093456	0.01334166406	0.2285737227	0.3441502252
-11.432	0.003	-8.353	0.018	-8.734	0.014	3.079	2.698	-0.381	2459522.702	59522.70243	0.01431782106	0.0228035085	0.01431782106	0.2292828132	0.3448593156
-11.452	0.003	-8.386	0.018	-8.749	0.014	3.066	2.703	-0.363	2459522.703	59522.70263	0.01431782106	0.0228035085	0.01431782106	0.2298911607	0.3454676631
-11.49	0.003	-8.413	0.018	-8.786	0.013	3.077	2.704	-0.373	2459522.703	59522.70282	0.01334166406	0.02220360331	0.01334166406	0.230476125	0.3460526274
-11.54	0.003	-8.437	0.017	-8.84	0.013	3.103	2.7	-0.403	2459522.703	59522.703	0.01334166406	0.02140093456	0.01334166406	0.2310596228	0.3466361253
-11.492	0.003	-8.413	0.018	-8.768	0.014	3.079	2.724	-0.355	2459522.703	59522.7032	0.01431782106	0.0228035085	0.01431782106	0.2316709017	0.3472474042
-11.423	0.003	-8.325	0.018	-8.743	0.014	3.098	2.68	-0.418	2459522.703	59522.70339	0.01431782106	0.0228035085	0.01431782106	0.2322526544	0.3478291568
-11.555	0.003	-8.469	0.017	-8.85	0.013	3.086	2.705	-0.381	2459522.704	59522.7036	0.01334166406	0.02140093456	0.01334166406	0.2329227695	0.3484992719
-11.561	0.003	-8.473	0.017	-8.84	0.013	3.088	2.721	-0.367	2459522.704	59522.70379	0.01334166406	0.02140093456	0.01334166406	0.2335065795	0.3490830819
-11.548	0.003	-8.438	0.018	-8.835	0.013	3.11	2.713	-0.397	2459522.704	59522.70398	0.01334166406	0.02220360331	0.01334166406	0.2340865216	0.3496630241
-11.495	0.003	-8.415	0.018	-8.8	0.013	3.08	2.695	-0.385	2459522.704	59522.70416	0.01334166406	0.02220360331	0.01334166406	0.2346711113	0.3502476138
-11.45	0.003	-8.366	0.018	-8.771	0.014	3.084	2.679	-0.405	2459522.704	59522.70436	0.01431782106	0.0228035085	0.01431782106	0.2352856643	0.3508621667
-11.236	0.003	-8.119	0.022	-8.523	0.016	3.117	2.713	-0.404	2459522.705	59522.70456	0.0162788206	0.02720294102	0.0162788206	0.2359135009	0.3514900034
-11.393	0.003	-8.319	0.019	-8.693	0.014	3.074	2.7	-0.374	2459522.705	59522.70475	0.01431782106	0.02360084744	0.01431782106	0.2364962815	0.352072784
-11.516	0.003	-8.396	0.018	-8.788	0.013	3.12	2.728	-0.392	2459522.705	59522.70494	0.01334166406	0.02220360331	0.01334166406	0.2370992975	0.3526758
-11.483	0.003	-8.359	0.018	-8.767	0.014	3.124	2.716	-0.408	2459522.705	59522.70517	0.01431782106	0.0228035085	0.01431782106	0.2378101651	0.3533866676
-11.494	0.003	-8.374	0.018	-8.775	0.014	3.12	2.719	-0.401	2459522.705	59522.70536	0.01431782106	0.0228035085	0.01431782106	0.2383973102	0.3539738127
-11.355	0.003	-8.267	0.02	-8.612	0.015	3.088	2.743	-0.345	2459522.706	59522.70555	0.01529705854	0.025	0.01529705854	0.2389963059	0.3545728083
-11.457	0.003	-8.365	0.018	-8.77	0.014	3.092	2.687	-0.405	2459522.706	59522.70574	0.01431782106	0.0228035085	0.01431782106	0.239581986	0.3551584884
-11.401	0.003	-8.305	0.019	-8.692	0.014	3.096	2.709	-0.387	2459522.706	59522.70594	0.01431782106	0.02360084744	0.01431782106	0.2402055191	0.3557820215
-11.246	0.003	-8.12	0.022	-8.527	0.016	3.126	2.719	-0.407	2459522.706	59522.70613	0.0162788206	0.02720294102	0.0162788206	0.2407912297	0.3563677321
-11.329	0.003	-8.201	0.021	-8.582	0.015	3.128	2.747	-0.381	2459522.706	59522.70634	0.01529705854	0.0258069758	0.01529705854	0.2414656802	0.3570421826
-11.424	0.003	-8.309	0.019	-8.691	0.015	3.115	2.733	-0.382	2459522.707	59522.70653	0.01529705854	0.02420743687	0.01529705854	0.2420523897	0.3576288921
-11.583	0.003	-8.472	0.017	-8.874	0.013	3.111	2.709	-0.402	2459522.707	59522.70672	0.01334166406	0.02140093456	0.01334166406	0.2426362607	0.3582127631
-11.4	0.003	-8.292	0.019	-8.675	0.015	3.108	2.725	-0.383	2459522.707	59522.70695	0.01529705854	0.02420743687	0.01529705854	0.2433478455	0.358924348
-11.555	0.003	-8.432	0.017	-8.83	0.013	3.123	2.725	-0.398	2459522.707	59522.70713	0.01334166406	0.02140093456	0.01334166406	0.2439339322	0.3595104346
-11.361	0.003	-8.193	0.021	-8.646	0.015	3.168	2.715	-0.453	2459522.707	59522.70732	0.01529705854	0.0258069758	0.01529705854	0.2445206722	0.3600971746
-11.526	0.003	-8.434	0.017	-8.777	0.014	3.092	2.749	-0.343	2459522.708	59522.70751	0.01431782106	0.02202271555	0.01431782106	0.2451074441	0.3606839466
-11.442	0.003	-8.338	0.018	-8.689	0.014	3.104	2.753	-0.351	2459522.708	59522.7077	0.01431782106	0.0228035085	0.01431782106	0.2457122068	0.3612887092
-11.519	0.003	-8.404	0.018	-8.797	0.013	3.115	2.722	-0.393	2459522.708	59522.7079	0.01334166406	0.02220360331	0.01334166406	0.2463180613	0.3618945638
-11.349	0.003	-8.227	0.02	-8.595	0.015	3.122	2.754	-0.368	2459522.708	59522.70809	0.01529705854	0.025	0.01529705854	0.2469045211	0.3624810236
-11.503	0.003	-8.393	0.018	-8.776	0.014	3.11	2.727	-0.383	2459522.708	59522.70827	0.01431782106	0.0228035085	0.01431782106	0.2474897642	0.3630662666
-11.532	0.003	-8.389	0.018	-8.788	0.014	3.143	2.744	-0.399	2459522.708	59522.70846	0.01431782106	0.0228035085	0.01431782106	0.2480718914	0.3636483939
-11.547	0.003	-8.417	0.018	-8.799	0.013	3.13	2.748	-0.382	2459522.709	59522.70865	0.01334166406	0.02220360331	0.01334166406	0.248651366	0.3642278685
-11.556	0.003	-8.455	0.017	-8.824	0.013	3.101	2.732	-0.369	2459522.709	59522.70883	0.01334166406	0.02140093456	0.01334166406	0.2492348958	0.3648113983
-11.287	0.003	-8.162	0.021	-8.55	0.016	3.125	2.737	-0.388	2459522.709	59522.70902	0.0162788206	0.02640075756	0.0162788206	0.249818051	0.3653945535
-11.45	0.003	-8.301	0.019	-8.728	0.014	3.149	2.722	-0.427	2459522.709	59522.70921	0.01431782106	0.02360084744	0.01431782106	0.2504019235	0.3659784259
-11.564	0.003	-8.432	0.017	-8.798	0.014	3.132	2.766	-0.366	2459522.709	59522.70944	0.01431782106	0.02202271555	0.01431782106	0.2511178103	0.3666943128
-11.426	0.003	-8.327	0.019	-8.665	0.015	3.099	2.761	-0.338	2459522.71	59522.70963	0.01529705854	0.02420743687	0.01529705854	0.2517035224	0.3672800248
-11.42	0.003	-8.308	0.019	-8.687	0.014	3.112	2.733	-0.379	2459522.71	59522.70981	0.01431782106	0.02360084744	0.01431782106	0.2522873629	0.3678638653
-11.506	0.003	-8.363	0.019	-8.742	0.014	3.143	2.764	-0.379	2459522.71	59522.71	0.01431782106	0.02360084744	0.01431782106	0.2528759744	0.3684524769
-11.507	0.003	-8.358	0.019	-8.744	0.014	3.149	2.763	-0.386	2459522.71	59522.7102	0.01431782106	0.02360084744	0.01431782106	0.2535009101	0.3690774125
-11.567	0.003	-8.449	0.017	-8.821	0.013	3.118	2.746	-0.372	2459522.71	59522.71044	0.01334166406	0.02140093456	0.01334166406	0.254229176	0.3698056785
-11.464	0.003	-8.306	0.019	-8.725	0.014	3.158	2.739	-0.419	2459522.711	59522.71062	0.01431782106	0.02360084744	0.01431782106	0.2548105221	0.3703870246
-11.509	0.003	-8.377	0.018	-8.786	0.013	3.132	2.723	-0.409	2459522.711	59522.71081	0.01334166406	0.02220360331	0.01334166406	0.2553954864	0.3709719889
-11.572	0.003	-8.427	0.018	-8.819	0.013	3.145	2.753	-0.392	2459522.711	59522.711	0.01334166406	0.02220360331	0.01334166406	0.2559767701	0.3715532726
-11.557	0.003	-8.432	0.018	-8.804	0.013	3.125	2.753	-0.372	2459522.711	59522.71118	0.01334166406	0.02220360331	0.01334166406	0.256561672	0.3721381744
-11.571	0.003	-8.447	0.017	-8.81	0.013	3.124	2.761	-0.363	2459522.711	59522.71138	0.01334166406	0.02140093456	0.01334166406	0.2571859833	0.3727624858
-11.458	0.003	-8.306	0.02	-8.726	0.014	3.152	2.732	-0.42	2459522.712	59522.71157	0.01431782106	0.02441311123	0.01431782106	0.257772038	0.3733485405
-11.622	0.003	-8.486	0.016	-8.866	0.013	3.136	2.756	-0.38	2459522.712	59522.71176	0.01334166406	0.02061552813	0.01334166406	0.2583558785	0.373932381
-11.54	0.003	-8.419	0.018	-8.778	0.014	3.121	2.762	-0.359	2459522.712	59522.71199	0.01431782106	0.0228035085	0.01431782106	0.2590682431	0.3746447455
-11.576	0.003	-8.433	0.018	-8.844	0.013	3.143	2.732	-0.411	2459522.712	59522.71217	0.01334166406	0.02220360331	0.01334166406	0.2596520836	0.375228586
-11.426	0.003	-8.297	0.019	-8.662	0.015	3.129	2.764	-0.365	2459522.712	59522.7124	0.01529705854	0.02420743687	0.01529705854	0.2603622964	0.3759387988
-11.385	0.003	-8.217	0.02	-8.638	0.015	3.168	2.747	-0.421	2459522.713	59522.71259	0.01529705854	0.025	0.01529705854	0.2609500977	0.3765266002
-11.489	0.003	-8.342	0.018	-8.734	0.014	3.147	2.755	-0.392	2459522.713	59522.7128	0.01431782106	0.0228035085	0.01431782106	0.2616130098	0.3771895123
-11.549	0.003	-8.388	0.018	-8.794	0.014	3.161	2.755	-0.406	2459522.713	59522.71299	0.01431782106	0.0228035085	0.01431782106	0.2622008112	0.3777773136
-11.617	0.003	-8.43	0.018	-8.856	0.013	3.187	2.761	-0.426	2459522.713	59522.71318	0.01334166406	0.02220360331	0.01334166406	0.2627796324	0.3783561348
-11.505	0.003	-8.371	0.019	-8.715	0.014	3.134	2.79	-0.344	2459522.713	59522.71337	0.01431782106	0.02360084744	0.01431782106	0.2633645647	0.3789410672
-11.619	0.003	-8.467	0.017	-8.854	0.013	3.152	2.765	-0.387	2459522.714	59522.71355	0.01334166406	0.02140093456	0.01334166406	0.2639451936	0.3795216961
-11.463	0.003	-8.305	0.019	-8.689	0.015	3.158	2.774	-0.384	2459522.714	59522.71374	0.01529705854	0.02420743687	0.01529705854	0.2645298457	0.3801063482
-11.576	0.003	-8.444	0.017	-8.812	0.013	3.132	2.764	-0.368	2459522.714	59522.71393	0.01334166406	0.02140093456	0.01334166406	0.2651176456	0.3806941481
-11.461	0.003	-8.335	0.019	-8.675	0.015	3.126	2.786	-0.34	2459522.714	59522.71412	0.01529705854	0.02420743687	0.01529705854	0.2657051043	0.3812816068
-11.432	0.003	-8.271	0.02	-8.66	0.015	3.161	2.772	-0.389	2459522.714	59522.7143	0.01529705854	0.025	0.01529705854	0.2662878849	0.3818643874
-11.554	0.003	-8.373	0.018	-8.787	0.013	3.181	2.767	-0.414	2459522.714	59522.71449	0.01334166406	0.02220360331	0.01334166406	0.2668696056	0.3824461081
-11.609	0.003	-8.42	0.018	-8.832	0.013	3.189	2.777	-0.412	2459522.715	59522.71468	0.01334166406	0.02220360331	0.01334166406	0.267457407	0.3830339095
-11.569	0.003	-8.437	0.017	-8.807	0.013	3.132	2.762	-0.37	2459522.715	59522.71491	0.01334166406	0.02140093456	0.01334166406	0.2681733563	0.3837498588
-11.513	0.003	-8.331	0.018	-8.749	0.014	3.182	2.764	-0.418	2459522.715	59522.71514	0.01431782106	0.0228035085	0.01431782106	0.2688835067	0.3844600091
-11.563	0.003	-8.42	0.018	-8.793	0.013	3.143	2.77	-0.373	2459522.715	59522.71533	0.01334166406	0.02220360331	0.01334166406	0.2694749552	0.3850514577
-11.55	0.003	-8.406	0.017	-8.777	0.014	3.144	2.773	-0.371	2459522.716	59522.71551	0.01431782106	0.02202271555	0.01431782106	0.2700592328	0.3856357352
-11.611	0.003	-8.495	0.017	-8.817	0.013	3.116	2.794	-0.322	2459522.716	59522.7157	0.01334166406	0.02140093456	0.01334166406	0.2706438225	0.3862203249
-11.591	0.003	-8.433	0.018	-8.823	0.013	3.158	2.768	-0.39	2459522.716	59522.71589	0.01334166406	0.02220360331	0.01334166406	0.2712280056	0.3868045081
-11.626	0.003	-8.479	0.017	-8.843	0.013	3.147	2.783	-0.364	2459522.716	59522.71608	0.01334166406	0.02140093456	0.01334166406	0.2718155253	0.3873920278
-11.393	0.003	-8.222	0.02	-8.621	0.015	3.171	2.772	-0.399	2459522.716	59522.71627	0.01529705854	0.025	0.01529705854	0.2724263991	0.3880029016
-11.595	0.003	-8.448	0.017	-8.81	0.013	3.147	2.785	-0.362	2459522.716	59522.71646	0.01334166406	0.02140093456	0.01334166406	0.2730203741	0.3885968765
-11.374	0.003	-8.19	0.021	-8.614	0.015	3.184	2.76	-0.424	2459522.717	59522.71665	0.01529705854	0.0258069758	0.01529705854	0.2736049638	0.3891814662
-11.55	0.003	-8.403	0.018	-8.781	0.014	3.147	2.769	-0.378	2459522.717	59522.71688	0.01431782106	0.0228035085	0.01431782106	0.2743154568	0.3898919592
-11.533	0.003	-8.388	0.018	-8.752	0.014	3.145	2.781	-0.364	2459522.717	59522.71711	0.01431782106	0.0228035085	0.01431782106	0.2750405111	0.3906170135
-11.445	0.003	-8.256	0.02	-8.671	0.015	3.189	2.774	-0.415	2459522.717	59522.7173	0.01529705854	0.025	0.01529705854	0.2756250369	0.3912015393
-11.353	0.003	-8.233	0.02	-8.584	0.015	3.12	2.769	-0.351	2459522.717	59522.71749	0.01529705854	0.025	0.01529705854	0.2762114357	0.3917879381
