star 1	err	star 2	err	star 3	err	HJD	2-1	3-1	3-2	Epoch	error 3-2	error 2-1	error 3-1	phase	new pahse
-12.127	0.004	-9.457	0.02	-10.439	0.01	2459522.828	2.67	1.688	-0.982	59522.8281	0.02236067977	0.02039607805	0.01077032961	0.6203989199	0.7366815814
-12.149	0.004	-9.464	0.02	-10.443	0.01	2459522.828	2.685	1.706	-0.979	59522.82829	0.02236067977	0.02039607805	0.01077032961	0.6211050789	0.7372668883
-11.99	0.004	-9.25	0.023	-10.26	0.012	2459522.828	2.74	1.73	-1.01	59522.82849	0.02594224354	0.02334523506	0.01264911064	0.6216903859	0.7378835611
-12.078	0.004	-9.325	0.022	-10.33	0.011	2459522.828	2.753	1.748	-1.005	59522.82867	0.02459674775	0.02236067977	0.01170469991	0.6223070587	0.7384674655
-12.054	0.004	-9.32	0.023	-10.325	0.011	2459522.829	2.734	1.729	-1.005	59522.82886	0.02549509757	0.02334523506	0.01170469991	0.622890963	0.7390537685
-12.068	0.004	-9.326	0.022	-10.365	0.011	2459522.829	2.742	1.703	-1.039	59522.82909	0.02459674775	0.02236067977	0.01170469991	0.623477266	0.7397661649
-12.064	0.004	-9.334	0.022	-10.341	0.011	2459522.829	2.73	1.723	-1.007	59522.82928	0.02459674775	0.02236067977	0.01170469991	0.6241896625	0.7403478537
-12.094	0.004	-9.349	0.022	-10.324	0.011	2459522.829	2.745	1.77	-0.975	59522.82946	0.02459674775	0.02236067977	0.01170469991	0.6247713512	0.7409277348
-12.069	0.004	-9.339	0.022	-10.313	0.011	2459522.829	2.73	1.756	-0.974	59522.82969	0.02459674775	0.02236067977	0.01170469991	0.6253512324	0.7416361385
-12.095	0.004	-9.341	0.022	-10.375	0.011	2459522.83	2.754	1.72	-1.034	59522.82988	0.02459674775	0.02236067977	0.01170469991	0.6260596361	0.7422200429
-12.107	0.004	-9.347	0.022	-10.403	0.01	2459522.83	2.76	1.704	-1.056	59522.8301	0.02416609195	0.02236067977	0.01077032961	0.6266435405	0.7429287268
-12.035	0.004	-9.305	0.024	-10.283	0.011	2459522.83	2.73	1.752	-0.978	59522.83033	0.02640075756	0.02433105012	0.01170469991	0.6273522244	0.7436392518
-12.111	0.004	-9.366	0.021	-10.367	0.011	2459522.83	2.745	1.744	-1.001	59522.83056	0.02370653918	0.02137755833	0.01170469991	0.6280627493	0.7443486849
-12.047	0.004	-9.239	0.024	-10.256	0.012	2459522.831	2.808	1.791	-1.017	59522.83075	0.02683281573	0.02433105012	0.01264911064	0.6287721824	0.7449454968
-12.094	0.004	-9.366	0.022	-10.345	0.011	2459522.831	2.728	1.749	-0.979	59522.83094	0.02459674775	0.02236067977	0.01170469991	0.6293689944	0.7455312698
-12.01	0.004	-9.235	0.024	-10.262	0.012	2459522.831	2.775	1.748	-1.027	59522.83113	0.02683281573	0.02433105012	0.01264911064	0.6299547674	0.7461143946
-12.05	0.004	-9.341	0.022	-10.309	0.011	2459522.831	2.709	1.741	-0.968	59522.83131	0.02459674775	0.02236067977	0.01170469991	0.6305378921	0.7466964579
-11.874	0.004	-9.105	0.027	-10.113	0.012	2459522.831	2.769	1.761	-1.008	59522.8315	0.02954657341	0.02729468813	0.01264911064	0.6311199555	0.747279208
-11.947	0.004	-9.197	0.025	-10.18	0.012	2459522.831	2.75	1.767	-0.983	59522.83173	0.02773084925	0.0253179778	0.01264911064	0.6317027056	0.7479853975
-12.095	0.004	-9.303	0.023	-10.343	0.011	2459522.832	2.792	1.752	-1.04	59522.83191	0.02549509757	0.02334523506	0.01170469991	0.6324088951	0.7485700497
-12.089	0.004	-9.286	0.023	-10.335	0.011	2459522.832	2.803	1.754	-1.049	59522.83214	0.02549509757	0.02334523506	0.01170469991	0.6329935472	0.7492790777
-12.085	0.004	-9.281	0.023	-10.307	0.011	2459522.832	2.804	1.778	-1.026	59522.83237	0.02549509757	0.02334523506	0.01170469991	0.6337025752	0.7499914103
-12.1	0.004	-9.303	0.023	-10.345	0.011	2459522.832	2.797	1.755	-1.042	59522.83257	0.02549509757	0.02334523506	0.01170469991	0.6344149078	0.7506099546
-12.017	0.004	-6.197	0.332	-7.038	0.153	2459522.833	5.82	4.979	-0.841	59522.83278	0.3655584769	0.3320240955	0.1530522787	0.6350334521	0.7512793205
-12.123	0.004	-9.346	0.022	-10.35	0.011	2459522.833	2.777	1.773	-1.004	59522.83299	0.02459674775	0.02236067977	0.01170469991	0.635702818	0.7519277047
-11.91	0.004	-9.099	0.027	-10.134	0.012	2459522.833	2.811	1.776	-1.035	59522.83318	0.02954657341	0.02729468813	0.01264911064	0.6363512022	0.752514102
-12.04	0.004	-9.234	0.025	-10.25	0.011	2459522.833	2.806	1.79	-1.016	59522.83336	0.02731300057	0.0253179778	0.01170469991	0.6369375996	0.7530968826
-12.087	0.004	-9.277	0.023	-10.319	0.011	2459522.833	2.81	1.768	-1.042	59522.83355	0.02549509757	0.02334523506	0.01170469991	0.6375203802	0.753679383
-12.101	0.004	-9.27	0.024	-10.345	0.011	2459522.834	2.831	1.756	-1.075	59522.83374	0.02640075756	0.02433105012	0.01170469991	0.6381028806	0.7542595763
-11.961	0.004	-9.189	0.025	-10.164	0.012	2459522.834	2.772	1.797	-0.975	59522.83392	0.02773084925	0.0253179778	0.01264911064	0.6386830738	0.7548398306
-12.115	0.004	-9.288	0.023	-10.311	0.011	2459522.834	2.827	1.804	-1.023	59522.83415	0.02549509757	0.02334523506	0.01170469991	0.6392633281	0.7555492637
-12.102	0.004	-9.287	0.023	-10.314	0.011	2459522.834	2.815	1.788	-1.027	59522.83434	0.02549509757	0.02334523506	0.01170469991	0.6399727612	0.7561342904
-12.007	0.004	-9.152	0.026	-10.205	0.012	2459522.834	2.855	1.802	-1.053	59522.83453	0.02863564213	0.02630589288	0.01264911064	0.6405577879	0.7567174137
-11.999	0.004	-9.201	0.025	-10.196	0.012	2459522.835	2.798	1.803	-0.995	59522.83471	0.02773084925	0.0253179778	0.01264911064	0.6411409112	0.7573037486
-11.824	0.005	-8.998	0.029	-10.003	0.014	2459522.835	2.826	1.821	-1.005	59522.83494	0.03220248438	0.02942787794	0.01486606875	0.6417272461	0.7580125268
-12.047	0.004	-9.239	0.024	-10.248	0.011	2459522.835	2.808	1.799	-1.009	59522.83513	0.02640075756	0.02433105012	0.01170469991	0.6424360244	0.7586010454
-12.065	0.004	-9.249	0.024	-10.248	0.012	2459522.835	2.816	1.817	-0.999	59522.83532	0.02683281573	0.02433105012	0.01264911064	0.643024543	0.7591871001
-11.956	0.004	-9.03	0.029	-10.185	0.012	2459522.835	2.926	1.771	-1.155	59522.83551	0.03138470965	0.02927456234	0.01264911064	0.6436105977	0.7597720006
-12	0.004	-9.179	0.025	-10.146	0.012	2459522.836	2.821	1.854	-0.967	59522.83569	0.02773084925	0.0253179778	0.01264911064	0.6441954981	0.7603541278
-12.06	0.004	-9.228	0.024	-10.23	0.011	2459522.836	2.832	1.83	-1.002	59522.83588	0.02640075756	0.02433105012	0.01170469991	0.6447776253	0.7609380307
-12.18	0.004	-9.353	0.022	-10.348	0.011	2459522.836	2.827	1.832	-0.995	59522.83608	0.02459674775	0.02236067977	0.01170469991	0.6453615283	0.7615474701
-12.227	0.004	-9.369	0.022	-10.397	0.01	2459522.836	2.858	1.83	-1.028	59522.8363	0.02416609195	0.02236067977	0.01077032961	0.6459709676	0.7622540342
-12.04	0.004	-9.213	0.025	-10.197	0.012	2459522.836	2.827	1.843	-0.984	59522.83653	0.02773084925	0.0253179778	0.01264911064	0.6466775317	0.7629631551
-12.117	0.004	-9.268	0.024	-10.316	0.011	2459522.837	2.849	1.801	-1.048	59522.83672	0.02640075756	0.02433105012	0.01170469991	0.6473866526	0.7635448453
-12.165	0.004	-9.269	0.023	-10.335	0.011	2459522.837	2.896	1.83	-1.066	59522.83694	0.02549509757	0.02334523506	0.01170469991	0.6479683429	0.7642560251
-12.012	0.004	-9.192	0.025	-10.16	0.012	2459522.837	2.82	1.852	-0.968	59522.83713	0.02773084925	0.0253179778	0.01264911064	0.6486795226	0.7648395534
-11.993	0.004	-9.132	0.026	-10.164	0.012	2459522.837	2.861	1.829	-1.032	59522.83732	0.02863564213	0.02630589288	0.01264911064	0.649263051	0.7654259508
-11.87	0.004	-9.06	0.027	-10.063	0.013	2459522.837	2.81	1.807	-1.003	59522.83751	0.02996664813	0.02729468813	0.01360147051	0.6498494483	0.7660112272
-12.122	0.004	-9.308	0.022	-10.305	0.011	2459522.838	2.814	1.817	-0.997	59522.83769	0.02459674775	0.02236067977	0.01170469991	0.6504347248	0.7665936332
-12.067	0.004	-9.238	0.024	-10.224	0.012	2459522.838	2.829	1.843	-0.986	59522.83788	0.02683281573	0.02433105012	0.01264911064	0.6510171308	0.7671775362
-12.043	0.004	-9.16	0.025	-10.19	0.012	2459522.838	2.883	1.853	-1.03	59522.83807	0.02773084925	0.0253179778	0.01264911064	0.6516010337	0.7677638406
-12.119	0.004	-9.252	0.024	-10.24	0.012	2459522.838	2.867	1.879	-0.988	59522.83827	0.02683281573	0.02433105012	0.01264911064	0.6521873381	0.7683792357
-12.018	0.004	-9.109	0.027	-10.168	0.012	2459522.838	2.909	1.85	-1.059	59522.83849	0.02954657341	0.02729468813	0.01264911064	0.6528027332	0.7690890434
-12.086	0.004	-9.161	0.025	-10.243	0.012	2459522.838	2.925	1.843	-1.082	59522.83872	0.02773084925	0.0253179778	0.01264911064	0.6535125409	0.7698002217
-12.097	0.004	-9.206	0.025	-10.239	0.012	2459522.839	2.891	1.858	-1.033	59522.83891	0.02773084925	0.0253179778	0.01264911064	0.6542237192	0.7703884906
-12.134	0.004	-9.263	0.024	-10.27	0.011	2459522.839	2.871	1.864	-1.007	59522.83914	0.02640075756	0.02433105012	0.01170469991	0.6548119881	0.7710986714
-11.74	0.005	-8.829	0.033	-9.83	0.015	2459522.839	2.911	1.91	-1.001	59522.83932	0.03624913792	0.03337663854	0.0158113883	0.6555221689	0.7716770875
-12.083	0.004	-9.195	0.024	-10.231	0.011	2459522.839	2.888	1.852	-1.036	59522.83955	0.02640075756	0.02433105012	0.01170469991	0.6561005851	0.7723973708
-11.981	0.004	-9.119	0.026	-10.071	0.013	2459522.84	2.862	1.91	-0.952	59522.83979	0.02906888371	0.02630589288	0.01360147051	0.6568208684	0.773137454
-11.991	0.004	-9.098	0.026	-10.133	0.012	2459522.84	2.893	1.858	-1.035	59522.84002	0.02863564213	0.02630589288	0.01264911064	0.6575609515	0.7738508784
-11.834	0.004	-8.976	0.029	-10.034	0.013	2459522.84	2.858	1.8	-1.058	59522.84021	0.03178049716	0.02927456234	0.01360147051	0.6582743759	0.7744364656
-11.925	0.004	-9.062	0.028	-10.12	0.012	2459522.84	2.863	1.805	-1.058	59522.84044	0.03046309242	0.02828427125	0.01264911064	0.6588599631	0.775145617
-12.102	0.004	-9.192	0.025	-10.233	0.012	2459522.84	2.91	1.869	-1.041	59522.84062	0.02773084925	0.0253179778	0.01264911064	0.6595691145	0.775730892
-11.908	0.004	-9.01	0.028	-10.053	0.013	2459522.841	2.898	1.855	-1.043	59522.84081	0.03087069808	0.02828427125	0.01360147051	0.6601543896	0.7763136741
-11.956	0.004	-9.037	0.028	-10.079	0.013	2459522.841	2.919	1.877	-1.042	59522.841	0.03087069808	0.02828427125	0.01360147051	0.6607371716	0.7768972024
-12.09	0.004	-9.245	0.024	-10.219	0.012	2459522.841	2.845	1.871	-0.974	59522.84119	0.02683281573	0.02433105012	0.01264911064	0.6613207	0.7774871236
-11.93	0.004	-9.004	0.028	-10.041	0.013	2459522.841	2.926	1.889	-1.037	59522.84137	0.03087069808	0.02828427125	0.01360147051	0.6619106211	0.7780717757
-12.17	0.004	-9.255	0.023	-10.271	0.011	2459522.841	2.915	1.899	-1.016	59522.84156	0.02549509757	0.02334523506	0.01170469991	0.6624952733	0.7786560213
-12.037	0.004	-9.065	0.027	-10.149	0.012	2459522.842	2.972	1.888	-1.084	59522.84176	0.02954657341	0.02729468813	0.01264911064	0.6630795189	0.7792792423
-11.79	0.005	-8.936	0.03	-9.924	0.014	2459522.842	2.854	1.866	-0.988	59522.84195	0.03310589071	0.03041381265	0.01486606875	0.6637027398	0.7798645173
-12.118	0.004	-9.244	0.024	-10.245	0.011	2459522.842	2.874	1.873	-1.001	59522.84214	0.02640075756	0.02433105012	0.01170469991	0.6642880148	0.7804515709
-12.111	0.004	-9.162	0.024	-10.242	0.011	2459522.842	2.949	1.869	-1.08	59522.84233	0.02640075756	0.02433105012	0.01170469991	0.6648750684	0.7810535894
-12.081	0.004	-9.176	0.025	-10.191	0.012	2459522.842	2.905	1.89	-1.015	59522.84252	0.02773084925	0.0253179778	0.01264911064	0.665477087	0.7816456609
-12.044	0.004	-9.182	0.026	-10.174	0.012	2459522.843	2.862	1.87	-0.992	59522.84271	0.02863564213	0.02630589288	0.01264911064	0.6660691584	0.7822325272
-11.775	0.005	-8.834	0.033	-9.914	0.014	2459522.843	2.941	1.861	-1.08	59522.84295	0.03584689666	0.03337663854	0.01486606875	0.6666560247	0.7829718612
-11.843	0.004	-8.948	0.03	-9.908	0.015	2459522.843	2.895	1.935	-0.96	59522.84317	0.03354101966	0.0302654919	0.0155241747	0.6673953587	0.783682042
-11.972	0.004	-9.058	0.027	-10.053	0.013	2459522.843	2.914	1.919	-0.995	59522.84336	0.02996664813	0.02729468813	0.01360147051	0.6681055395	0.7842619551
-11.953	0.004	-9.01	0.028	-10.053	0.013	2459522.843	2.943	1.9	-1.043	59522.84356	0.03087069808	0.02828427125	0.01360147051	0.6686854526	0.7848785349
-11.978	0.004	-9.083	0.027	-10.06	0.013	2459522.844	2.895	1.918	-0.977	59522.84376	0.02996664813	0.02729468813	0.01360147051	0.6693020325	0.7855022234
-11.953	0.004	-9.02	0.029	-10.054	0.013	2459522.844	2.933	1.899	-1.034	59522.84395	0.03178049716	0.02927456234	0.01360147051	0.6699257209	0.7860997526
-12.071	0.004	-9.163	0.026	-10.185	0.012	2459522.844	2.908	1.886	-1.022	59522.84414	0.02863564213	0.02630589288	0.01264911064	0.6705232502	0.7866844033
-12.028	0.004	-9.038	0.028	-10.124	0.013	2459522.844	2.99	1.904	-1.086	59522.84433	0.03087069808	0.02828427125	0.01360147051	0.6711079008	0.7872743245
-12.086	0.004	-9.078	0.027	-10.127	0.012	2459522.844	3.008	1.959	-1.049	59522.84452	0.02954657341	0.02729468813	0.01264911064	0.671697822	0.7878643705
-12.089	0.004	-9.128	0.026	-10.179	0.012	2459522.845	2.961	1.91	-1.051	59522.84474	0.02863564213	0.02630589288	0.01264911064	0.672287868	0.7885755502
-12.071	0.004	-9.209	0.024	-10.134	0.012	2459522.845	2.862	1.937	-0.925	59522.84493	0.02683281573	0.02433105012	0.01264911064	0.6729990478	0.7891575816
-12.157	0.004	-9.228	0.024	-10.252	0.011	2459522.845	2.929	1.905	-1.024	59522.84516	0.02640075756	0.02433105012	0.01170469991	0.6735810792	0.7898699767
-12.137	0.004	-9.168	0.025	-10.221	0.012	2459522.845	2.969	1.916	-1.053	59522.84539	0.02773084925	0.0253179778	0.01264911064	0.6742934742	0.7905787549
-12.006	0.004	-9.028	0.028	-10.088	0.013	2459522.845	2.978	1.918	-1.06	59522.84557	0.03087069808	0.02828427125	0.01360147051	0.6750022525	0.7911593228
-11.996	0.004	-9.079	0.027	-10.092	0.013	2459522.846	2.917	1.904	-1.013	59522.84576	0.02996664813	0.02729468813	0.01360147051	0.6755828204	0.7917503663
-11.925	0.004	-8.978	0.029	-10.017	0.014	2459522.846	2.947	1.908	-1.039	59522.84599	0.03220248438	0.02927456234	0.01456021978	0.6761738639	0.7924642583
-12.124	0.004	-9.207	0.025	-10.251	0.011	2459522.846	2.917	1.873	-1.044	59522.84622	0.02731300057	0.0253179778	0.01170469991	0.6768877558	0.7931721944
-12.047	0.004	-9.149	0.026	-10.159	0.012	2459522.846	2.898	1.888	-1.01	59522.84641	0.02863564213	0.02630589288	0.01264911064	0.677595692	0.7937628633
-11.974	0.004	-9.022	0.028	-10.063	0.013	2459522.846	2.952	1.911	-1.041	59522.8466	0.03087069808	0.02828427125	0.01360147051	0.6781863609	0.7943500099
-12.025	0.004	-9.113	0.026	-10.129	0.012	2459522.847	2.912	1.896	-1.016	59522.84678	0.02863564213	0.02630589288	0.01264911064	0.6787735074	0.7949342874
-11.851	0.004	-6.822	0.189	-7.42	0.111	2459522.847	5.029	4.431	-0.598	59522.84697	0.2191848535	0.1890423233	0.1110720487	0.6793577849	0.7955289476
-12.16	0.004	-9.206	0.024	-10.217	0.012	2459522.847	2.954	1.943	-1.011	59522.84716	0.02683281573	0.02433105012	0.01264911064	0.6799524452	0.7961132252
-11.948	0.004	-8.996	0.029	-10.009	0.014	2459522.847	2.952	1.939	-1.013	59522.84739	0.03220248438	0.02927456234	0.01456021978	0.6805367227	0.7968244035
-11.989	0.004	-9.033	0.028	-10.07	0.013	2459522.847	2.956	1.919	-1.037	59522.84762	0.03087069808	0.02828427125	0.01360147051	0.681247901	0.7975364253
-12.133	0.004	-9.2	0.025	-10.181	0.012	2459522.848	2.933	1.952	-0.981	59522.84781	0.02773084925	0.0253179778	0.01264911064	0.6819599229	0.7981451474
-11.884	0.004	-8.941	0.03	-9.873	0.015	2459522.848	2.943	2.011	-0.932	59522.84804	0.03354101966	0.0302654919	0.0155241747	0.6825686449	0.7988593196
-12.011	0.004	-9.027	0.028	-10.079	0.013	2459522.848	2.984	1.932	-1.052	59522.84823	0.03087069808	0.02828427125	0.01360147051	0.6832828171	0.7994434722
-11.789	0.005	-8.852	0.033	-9.862	0.015	2459522.848	2.937	1.927	-1.01	59522.84842	0.03624913792	0.03337663854	0.0158113883	0.6838669698	0.8000324889
-12.077	0.004	-9.142	0.026	-10.14	0.012	2459522.848	2.935	1.937	-0.998	59522.84861	0.02863564213	0.02630589288	0.01264911064	0.6844559864	0.8006156441
-11.984	0.004	-9.004	0.029	-10.024	0.013	2459522.849	2.98	1.96	-1.02	59522.84879	0.03178049716	0.02927456234	0.01360147051	0.6850391416	0.8011991739
-11.874	0.004	-8.933	0.03	-9.926	0.014	2459522.849	2.941	1.948	-0.993	59522.84898	0.03310589071	0.0302654919	0.01456021978	0.6856226714	0.8017847291
-11.953	0.004	-8.951	0.029	-10.014	0.014	2459522.849	3.002	1.939	-1.063	59522.84921	0.03220248438	0.02927456234	0.01456021978	0.6862082266	0.8025046697
-11.954	0.004	-8.98	0.029	-10.036	0.013	2459522.849	2.974	1.918	-1.056	59522.84944	0.03178049716	0.02927456234	0.01360147051	0.6869281673	0.8032253276
-12.068	0.004	-9.116	0.026	-10.09	0.013	2459522.849	2.952	1.978	-0.974	59522.84963	0.02906888371	0.02630589288	0.01360147051	0.6876488252	0.8038081082
-11.894	0.004	-8.937	0.03	-9.93	0.014	2459522.85	2.957	1.964	-0.993	59522.84981	0.03310589071	0.0302654919	0.01456021978	0.6882316058	0.8043875538
-11.895	0.004	-8.939	0.03	-9.94	0.014	2459522.85	2.956	1.955	-1.001	59522.85004	0.03310589071	0.0302654919	0.01456021978	0.6888110513	0.8051010392
-11.927	0.004	-8.94	0.03	-9.965	0.014	2459522.85	2.987	1.962	-1.025	59522.85023	0.03310589071	0.0302654919	0.01456021978	0.6895245367	0.8056809523
-11.73	0.005	-8.731	0.036	-9.772	0.016	2459522.85	2.999	1.958	-1.041	59522.85042	0.03939543121	0.03634556369	0.01676305461	0.6901044498	0.8062643877
-11.747	0.005	-8.765	0.034	-9.842	0.015	2459522.85	2.982	1.905	-1.077	59522.8506	0.03716180835	0.03436568055	0.0158113883	0.6906878852	0.8068508794
-11.751	0.005	-8.781	0.034	-9.808	0.015	2459522.851	2.97	1.943	-1.027	59522.85079	0.03716180835	0.03436568055	0.0158113883	0.6912743769	0.8074329108
-11.93	0.004	-8.915	0.031	-9.969	0.014	2459522.851	3.015	1.961	-1.054	59522.85102	0.0340147027	0.03125699922	0.01456021978	0.6918564084	0.8081557205
-11.793	0.005	-8.702	0.036	-9.819	0.015	2459522.851	3.091	1.974	-1.117	59522.85121	0.039	0.03634556369	0.0158113883	0.692579218	0.808740933
-11.765	0.005	-8.785	0.034	-9.774	0.015	2459522.851	2.98	1.991	-0.989	59522.8514	0.03716180835	0.03436568055	0.0158113883	0.6931644306	0.8093270502
-11.742	0.005	-8.734	0.035	-9.813	0.015	2459522.851	3.008	1.929	-1.079	59522.85163	0.03807886553	0.03535533906	0.0158113883	0.6937505477	0.8100411918
-11.713	0.005	-8.732	0.036	-9.731	0.016	2459522.852	2.981	1.982	-0.999	59522.85188	0.03939543121	0.03634556369	0.01676305461	0.6944646894	0.8108113007
-11.737	0.005	-8.722	0.035	-9.762	0.016	2459522.852	3.015	1.975	-1.04	59522.85206	0.03848376281	0.03535533906	0.01676305461	0.6952347982	0.8114026244
-11.691	0.005	-8.738	0.035	-9.74	0.016	2459522.852	2.953	1.951	-1.002	59522.85225	0.03848376281	0.03535533906	0.01676305461	0.6958261219	0.8119865273
-11.791	0.005	-8.801	0.034	-9.85	0.015	2459522.852	2.99	1.941	-1.049	59522.85244	0.03716180835	0.03436568055	0.0158113883	0.6964100249	0.8125801901
-11.647	0.005	-8.703	0.036	-9.679	0.017	2459522.852	2.944	1.968	-0.976	59522.85263	0.03981205847	0.03634556369	0.01772004515	0.6970036876	0.8131712336
-11.663	0.005	-8.747	0.035	-9.707	0.017	2459522.853	2.916	1.956	-0.96	59522.85283	0.03891015292	0.03535533906	0.01772004515	0.6975947311	0.8137785531
-11.646	0.005	-8.655	0.038	-9.677	0.017	2459522.853	2.991	1.969	-1.022	59522.85301	0.04162931659	0.03832753579	0.01772004515	0.6982020507	0.8143609606
-11.65	0.005	-8.563	0.04	-9.701	0.016	2459522.853	3.087	1.949	-1.138	59522.8532	0.04308131846	0.04031128874	0.01676305461	0.6987844581	0.8149454864
-11.669	0.005	-8.675	0.037	-9.669	0.017	2459522.853	2.994	2	-0.994	59522.85339	0.04071854614	0.03733630941	0.01772004515	0.6993689839	0.8155333807
-11.594	0.005	-8.64	0.038	-9.689	0.017	2459522.853	2.954	1.905	-1.049	59522.85358	0.04162931659	0.03832753579	0.01772004515	0.6999568782	0.8161215566
-11.208	0.006	-8.232	0.054	-9.241	0.024	2459522.854	2.976	1.967	-1.009	59522.85381	0.05909314681	0.05433231083	0.02473863375	0.7005450542	0.8168332024
-11.818	0.004	-8.883	0.031	-9.836	0.015	2459522.854	2.935	1.982	-0.953	59522.85403	0.03443835072	0.03125699922	0.0155241747	0.7012567	0.8175408584
-11.762	0.005	-8.781	0.034	-9.838	0.015	2459522.854	2.981	1.924	-1.057	59522.85426	0.03716180835	0.03436568055	0.0158113883	0.7019643559	0.8182506661
-11.861	0.004	-8.857	0.032	-9.87	0.015	2459522.854	3.004	1.991	-1.013	59522.85449	0.03534119409	0.03224903099	0.0155241747	0.7026741636	0.818960754
-11.755	0.005	-8.772	0.034	-9.759	0.016	2459522.854	2.983	1.996	-0.987	59522.85468	0.03757658846	0.03436568055	0.01676305461	0.7033842515	0.8195427869
-11.632	0.005	-8.632	0.038	-9.668	0.017	2459522.855	3	1.964	-1.036	59522.85489	0.04162931659	0.03832753579	0.01772004515	0.7039662844	0.8201985904
-11.834	0.004	-8.89	0.031	-9.823	0.015	2459522.855	2.944	2.011	-0.933	59522.85513	0.03443835072	0.03125699922	0.0155241747	0.7046220879	0.820961714
-11.696	0.005	-8.71	0.036	-9.721	0.017	2459522.855	2.986	1.975	-1.011	59522.85532	0.03981205847	0.03634556369	0.01772004515	0.7053852116	0.8215456184
-11.379	0.006	-8.431	0.045	-9.418	0.02	2459522.855	2.948	1.961	-0.987	59522.8555	0.04924428901	0.04539823785	0.02088061302	0.705969116	0.8221272767
-11.693	0.005	-8.746	0.035	-9.724	0.016	2459522.856	2.947	1.969	-0.978	59522.85573	0.03848376281	0.03535533906	0.01676305461	0.7065507742	0.8228389545
-11.678	0.005	-8.64	0.038	-9.652	0.018	2459522.856	3.038	2.026	-1.012	59522.85596	0.04204759208	0.03832753579	0.01868154169	0.707262452	0.8235486373
-11.68	0.005	-8.752	0.035	-9.753	0.016	2459522.856	2.928	1.927	-1.001	59522.85619	0.03848376281	0.03535533906	0.01676305461	0.7079721348	0.8242610628
