star 1	err	star 2	err	star 3	err	HJD	2-1	3-1	3-2	Epoch	error 3-2	error 2-1	error 3-1	phase
-12.91	0.003	-9.95	0.019	-11.395	0.007	2459522.688	2.96	1.515	-1.445	59522.68803	0.02024845673	0.01923538406	0.007615773106	0.2999406028
-12.928	0.003	-9.952	0.019	-11.403	0.007	2459522.688	2.976	1.525	-1.451	59522.68822	0.02024845673	0.01923538406	0.007615773106	0.3005237261
-13.037	0.003	-10.07	0.017	-11.503	0.007	2459522.688	2.967	1.534	-1.433	59522.6884	0.01838477631	0.0172626765	0.007615773106	0.3011075986
-13.078	0.003	-10.104	0.017	-11.541	0.006	2459522.689	2.974	1.537	-1.437	59522.68859	0.01802775638	0.0172626765	0.006708203932	0.3016864198
-13.024	0.003	-10.085	0.017	-11.493	0.007	2459522.689	2.939	1.531	-1.408	59522.68878	0.01838477631	0.0172626765	0.007615773106	0.3022757166
-13.088	0.003	-10.097	0.016	-11.553	0.006	2459522.689	2.991	1.535	-1.456	59522.68897	0.01708800749	0.0162788206	0.006708203932	0.3028624261
-13.078	0.003	-10.087	0.016	-11.546	0.006	2459522.689	2.991	1.532	-1.459	59522.68915	0.01708800749	0.0162788206	0.006708203932	0.3034437737
-13.029	0.003	-10.027	0.017	-11.47	0.007	2459522.689	3.002	1.559	-1.443	59522.68934	0.01838477631	0.0172626765	0.007615773106	0.3040265543
-13.072	0.003	-10.119	0.016	-11.547	0.006	2459522.69	2.953	1.525	-1.428	59522.68953	0.01708800749	0.0162788206	0.006708203932	0.3046144486
-13.016	0.003	-10.019	0.017	-11.483	0.007	2459522.69	2.997	1.533	-1.464	59522.68971	0.01838477631	0.0172626765	0.007615773106	0.3051982266
-13.008	0.003	-10.008	0.018	-11.446	0.007	2459522.69	3	1.562	-1.438	59522.68991	0.01931320792	0.01824828759	0.007615773106	0.3058178309
-13.08	0.003	-10.071	0.017	-11.534	0.007	2459522.69	3.009	1.546	-1.463	59522.6901	0.01838477631	0.0172626765	0.007615773106	0.3063995835
-13.098	0.003	-10.095	0.016	-11.534	0.006	2459522.69	3.003	1.564	-1.439	59522.69029	0.01708800749	0.0162788206	0.006708203932	0.3069830814
-13.099	0.003	-10.103	0.017	-11.552	0.006	2459522.69	2.996	1.547	-1.449	59522.69047	0.01802775638	0.0172626765	0.006708203932	0.3075651447
-13.056	0.003	-10.072	0.017	-11.502	0.007	2459522.691	2.984	1.554	-1.43	59522.69066	0.01838477631	0.0172626765	0.007615773106	0.3081555334
-13.083	0.003	-10.079	0.017	-11.52	0.007	2459522.691	3.004	1.563	-1.441	59522.69085	0.01838477631	0.0172626765	0.007615773106	0.308739718
-13.069	0.003	-10.061	0.017	-11.513	0.007	2459522.691	3.008	1.556	-1.452	59522.69105	0.01838477631	0.0172626765	0.007615773106	0.3093622217
-13.07	0.003	-10.118	0.016	-11.51	0.007	2459522.691	2.952	1.56	-1.392	59522.69124	0.0174642492	0.0162788206	0.007615773106	0.30994388
-13.039	0.003	-10.035	0.017	-11.472	0.007	2459522.691	3.004	1.567	-1.437	59522.69143	0.01838477631	0.0172626765	0.007615773106	0.3105317118
-13.021	0.003	-10	0.017	-11.445	0.007	2459522.692	3.021	1.576	-1.445	59522.69161	0.01838477631	0.0172626765	0.007615773106	0.3111155523
-12.913	0.003	-9.895	0.019	-11.353	0.007	2459522.692	3.018	1.56	-1.458	59522.6918	0.02024845673	0.01923538406	0.007615773106	0.3116968985
-13.031	0.003	-10.012	0.017	-11.462	0.007	2459522.692	3.019	1.569	-1.45	59522.69199	0.01838477631	0.0172626765	0.007615773106	0.312281176
-13.032	0.003	-10.035	0.017	-11.467	0.007	2459522.692	2.997	1.565	-1.432	59522.69219	0.01838477631	0.0172626765	0.007615773106	0.3129118802
-13.054	0.003	-10.014	0.018	-11.488	0.007	2459522.692	3.04	1.566	-1.474	59522.69238	0.01931320792	0.01824828759	0.007615773106	0.3134957845
-12.755	0.003	-9.742	0.021	-11.18	0.008	2459522.693	3.013	1.575	-1.438	59522.69256	0.02247220505	0.02121320344	0.008544003745	0.3140781906
-13.055	0.003	-10.047	0.017	-11.495	0.007	2459522.693	3.008	1.56	-1.448	59522.69275	0.01838477631	0.0172626765	0.007615773106	0.3146627803
-13.048	0.003	-10.024	0.018	-11.458	0.007	2459522.693	3.024	1.59	-1.434	59522.69294	0.01931320792	0.01824828759	0.007615773106	0.3152455609
-12.984	0.003	-9.981	0.018	-11.385	0.007	2459522.693	3.003	1.599	-1.404	59522.69313	0.01931320792	0.01824828759	0.007615773106	0.3158359815
-12.911	0.003	-9.901	0.019	-11.333	0.007	2459522.693	3.01	1.578	-1.432	59522.69331	0.02024845673	0.01923538406	0.007615773106	0.3164169225
-13.105	0.003	-10.083	0.017	-11.555	0.006	2459522.694	3.022	1.55	-1.472	59522.6935	0.01802775638	0.0172626765	0.006708203932	0.3170040676
-13.09	0.003	-10.068	0.017	-11.509	0.007	2459522.694	3.022	1.581	-1.441	59522.69369	0.01838477631	0.0172626765	0.007615773106	0.3175853832
-13.098	0.003	-10.096	0.017	-11.542	0.006	2459522.694	3.002	1.556	-1.446	59522.69387	0.01802775638	0.0172626765	0.006708203932	0.3181706582
-13.089	0.003	-10.077	0.017	-11.515	0.007	2459522.694	3.012	1.574	-1.438	59522.69407	0.01838477631	0.0172626765	0.007615773106	0.3187791001
-13.119	0.003	-10.112	0.016	-11.538	0.006	2459522.694	3.007	1.581	-1.426	59522.6943	0.01708800749	0.0162788206	0.006708203932	0.3194925245
-13.134	0.003	-10.132	0.016	-11.558	0.006	2459522.694	3.002	1.576	-1.426	59522.69449	0.01708800749	0.0162788206	0.006708203932	0.3200753051
-13.135	0.003	-10.105	0.016	-11.565	0.006	2459522.695	3.03	1.57	-1.46	59522.69467	0.01708800749	0.0162788206	0.006708203932	0.3206595202
-12.994	0.003	-9.937	0.018	-11.405	0.007	2459522.695	3.057	1.589	-1.468	59522.69486	0.01931320792	0.01824828759	0.007615773106	0.321238716
-13.126	0.003	-10.097	0.016	-11.554	0.006	2459522.695	3.029	1.572	-1.457	59522.69505	0.01708800749	0.0162788206	0.006708203932	0.3218214966
-13.112	0.003	-10.078	0.017	-11.527	0.007	2459522.695	3.034	1.585	-1.449	59522.69523	0.01838477631	0.0172626765	0.007615773106	0.3224024696
-13.113	0.003	-10.071	0.017	-11.531	0.007	2459522.695	3.042	1.582	-1.46	59522.69542	0.01838477631	0.0172626765	0.007615773106	0.3229856234
-13.119	0.003	-10.055	0.017	-11.53	0.007	2459522.696	3.064	1.589	-1.475	59522.69561	0.01838477631	0.0172626765	0.007615773106	0.3235691532
-13.096	0.003	-10.061	0.017	-11.493	0.007	2459522.696	3.035	1.603	-1.432	59522.69579	0.01838477631	0.0172626765	0.007615773106	0.3241515287
-13.113	0.003	-10.067	0.017	-11.521	0.007	2459522.696	3.046	1.592	-1.454	59522.69598	0.01838477631	0.0172626765	0.007615773106	0.3247382687
-13.124	0.003	-10.098	0.017	-11.549	0.006	2459522.696	3.026	1.575	-1.451	59522.69617	0.01802775638	0.0172626765	0.006708203932	0.3253308091
-13.069	0.003	-10.022	0.017	-11.472	0.007	2459522.696	3.047	1.597	-1.45	59522.69638	0.01838477631	0.0172626765	0.007615773106	0.3259720208
-13.148	0.003	-10.107	0.016	-11.556	0.006	2459522.697	3.041	1.592	-1.449	59522.69656	0.01708800749	0.0162788206	0.006708203932	0.3265534308
-13.104	0.003	-10.069	0.017	-11.501	0.007	2459522.697	3.035	1.603	-1.432	59522.69679	0.01838477631	0.0172626765	0.007615773106	0.327266106
-13.148	0.003	-10.116	0.016	-11.529	0.007	2459522.697	3.032	1.619	-1.413	59522.69698	0.0174642492	0.0162788206	0.007615773106	0.3278481389
-13.091	0.003	-10.064	0.017	-11.491	0.007	2459522.697	3.027	1.6	-1.427	59522.69717	0.01838477631	0.0172626765	0.007615773106	0.3284312927
-13.056	0.003	-9.988	0.018	-11.453	0.007	2459522.697	3.068	1.603	-1.465	59522.69739	0.01931320792	0.01824828759	0.007615773106	0.3291411004
-13.077	0.003	-10.031	0.017	-11.495	0.007	2459522.698	3.046	1.582	-1.464	59522.69758	0.01838477631	0.0172626765	0.007615773106	0.3297202962
-13.169	0.003	-10.121	0.016	-11.567	0.006	2459522.698	3.048	1.602	-1.446	59522.69777	0.01708800749	0.0162788206	0.006708203932	0.3303027022
-13.003	0.003	-9.967	0.018	-11.386	0.007	2459522.698	3.036	1.617	-1.419	59522.69795	0.01931320792	0.01824828759	0.007615773106	0.3308890371
-12.95	0.003	-9.919	0.019	-11.347	0.007	2459522.698	3.031	1.603	-1.428	59522.69814	0.02024845673	0.01923538406	0.007615773106	0.3314711948
-12.981	0.003	-9.923	0.019	-11.421	0.007	2459522.698	3.058	1.56	-1.498	59522.69833	0.02024845673	0.01923538406	0.007615773106	0.3320536023
-13.069	0.003	-9.994	0.018	-11.48	0.007	2459522.699	3.075	1.589	-1.486	59522.69852	0.01931320792	0.01824828759	0.007615773106	0.3326399372
-13.066	0.003	-10.004	0.018	-11.464	0.007	2459522.699	3.062	1.602	-1.46	59522.6987	0.01931320792	0.01824828759	0.007615773106	0.3332230924
-13.085	0.003	-10.043	0.017	-11.47	0.007	2459522.699	3.042	1.615	-1.427	59522.69889	0.01838477631	0.0172626765	0.007615773106	0.3338084299
-13.123	0.003	-10.082	0.017	-11.519	0.007	2459522.699	3.041	1.604	-1.437	59522.69908	0.01838477631	0.0172626765	0.007615773106	0.3343922399
-13.121	0.003	-10.062	0.017	-11.475	0.007	2459522.699	3.059	1.646	-1.413	59522.69927	0.01838477631	0.0172626765	0.007615773106	0.3349898301
-13.04	0.003	-9.967	0.018	-11.424	0.007	2459522.699	3.073	1.616	-1.457	59522.69946	0.01931320792	0.01824828759	0.007615773106	0.3355737345
-13.077	0.003	-10.034	0.017	-11.461	0.007	2459522.7	3.043	1.616	-1.427	59522.69966	0.01838477631	0.0172626765	0.007615773106	0.3361951158
-13.125	0.003	-10.101	0.016	-11.511	0.007	2459522.7	3.024	1.614	-1.41	59522.69984	0.0174642492	0.0162788206	0.007615773106	0.3367796736
-13.134	0.003	-10.049	0.017	-11.515	0.007	2459522.7	3.085	1.619	-1.466	59522.70003	0.01838477631	0.0172626765	0.007615773106	0.3373668201
-13.103	0.003	-10.04	0.017	-11.482	0.007	2459522.7	3.063	1.621	-1.442	59522.70023	0.01838477631	0.0172626765	0.007615773106	0.3379791894
-13.118	0.003	-10.07	0.017	-11.496	0.007	2459522.7	3.048	1.622	-1.426	59522.70042	0.01838477631	0.0172626765	0.007615773106	0.3385836719
-13.143	0.003	-10.082	0.017	-11.53	0.006	2459522.701	3.061	1.613	-1.448	59522.70061	0.01802775638	0.0172626765	0.006708203932	0.3391692591
-13.178	0.003	-10.136	0.016	-11.538	0.006	2459522.701	3.042	1.64	-1.402	59522.7008	0.01708800749	0.0162788206	0.006708203932	0.3397520397
-13.049	0.003	-10.018	0.018	-11.449	0.007	2459522.701	3.031	1.6	-1.431	59522.70098	0.01931320792	0.01824828759	0.007615773106	0.3403345096
-13.113	0.003	-10.061	0.017	-11.474	0.007	2459522.701	3.052	1.639	-1.413	59522.70118	0.01838477631	0.0172626765	0.007615773106	0.3409544565
-13.086	0.003	-10.021	0.017	-11.472	0.007	2459522.701	3.065	1.614	-1.451	59522.70137	0.01838477631	0.0172626765	0.007615773106	0.3415477446
-13.165	0.003	-10.084	0.017	-11.548	0.006	2459522.702	3.081	1.617	-1.464	59522.70156	0.01802775638	0.0172626765	0.006708203932	0.3421286856
-13.169	0.003	-10.125	0.016	-11.535	0.006	2459522.702	3.044	1.634	-1.41	59522.70175	0.01708800749	0.0162788206	0.006708203932	0.3427201662
-12.992	0.003	-9.877	0.019	-11.346	0.007	2459522.702	3.115	1.646	-1.469	59522.70194	0.02024845673	0.01923538406	0.007615773106	0.3433047239
-13.138	0.003	-10.053	0.017	-11.5	0.007	2459522.702	3.085	1.638	-1.447	59522.70212	0.01838477631	0.0172626765	0.007615773106	0.3438900614
-13.143	0.003	-10.057	0.017	-11.502	0.007	2459522.702	3.086	1.641	-1.445	59522.70235	0.01838477631	0.0172626765	0.007615773106	0.344599432
-13.104	0.003	-10.014	0.018	-11.454	0.007	2459522.703	3.09	1.65	-1.44	59522.70255	0.01931320792	0.01824828759	0.007615773106	0.3452057221
-13.067	0.003	-10.007	0.018	-11.389	0.007	2459522.703	3.06	1.678	-1.382	59522.70273	0.01931320792	0.01824828759	0.007615773106	0.345790624
-13.132	0.003	-10.052	0.017	-11.509	0.007	2459522.703	3.08	1.623	-1.457	59522.70292	0.01838477631	0.0172626765	0.007615773106	0.3463781437
-13.157	0.003	-10.083	0.017	-11.535	0.006	2459522.703	3.074	1.622	-1.452	59522.70312	0.01802775638	0.0172626765	0.006708203932	0.3469854632
-13.018	0.003	-9.916	0.019	-11.377	0.007	2459522.703	3.102	1.641	-1.461	59522.7033	0.02024845673	0.01923538406	0.007615773106	0.3475682438
-13.174	0.003	-10.071	0.017	-11.525	0.007	2459522.703	3.103	1.649	-1.454	59522.7035	0.01838477631	0.0172626765	0.007615773106	0.3481806146
-13.179	0.003	-10.101	0.016	-11.514	0.007	2459522.704	3.078	1.665	-1.413	59522.70371	0.0174642492	0.0162788206	0.007615773106	0.3488240404
-13.205	0.003	-10.126	0.016	-11.561	0.006	2459522.704	3.079	1.644	-1.435	59522.70389	0.01708800749	0.0162788206	0.006708203932	0.3494039216
-12.939	0.003	-9.911	0.019	-11.335	0.007	2459522.704	3.028	1.604	-1.424	59522.70408	0.02024845673	0.01923538406	0.007615773106	0.3499881047
-13.111	0.003	-10.003	0.018	-11.459	0.007	2459522.704	3.108	1.652	-1.456	59522.70428	0.01931320792	0.01824828759	0.007615773106	0.350600506
-13.068	0.003	-9.931	0.019	-11.424	0.007	2459522.704	3.137	1.644	-1.493	59522.70447	0.02024845673	0.01923538406	0.007615773106	0.3512053311
-13.065	0.003	-9.961	0.018	-11.417	0.007	2459522.705	3.104	1.648	-1.456	59522.70466	0.01931320792	0.01824828759	0.007615773106	0.3518133374
-13.094	0.003	-10.029	0.017	-11.456	0.007	2459522.705	3.065	1.638	-1.427	59522.70485	0.01838477631	0.0172626765	0.007615773106	0.3523929063
-13.092	0.003	-9.974	0.018	-11.426	0.007	2459522.705	3.118	1.666	-1.452	59522.70509	0.01931320792	0.01824828759	0.007615773106	0.353127221
-13.149	0.003	-10.03	0.017	-11.49	0.007	2459522.705	3.119	1.659	-1.46	59522.70527	0.01838477631	0.0172626765	0.007615773106	0.3537114361
-13.069	0.003	-9.945	0.019	-11.408	0.007	2459522.705	3.124	1.661	-1.463	59522.70547	0.02024845673	0.01923538406	0.007615773106	0.3543108049
-12.825	0.003	-9.688	0.022	-11.191	0.008	2459522.706	3.137	1.634	-1.503	59522.70565	0.02340939982	0.02220360331	0.008544003745	0.3548961423
-13.152	0.003	-10.051	0.017	-11.481	0.007	2459522.706	3.101	1.671	-1.43	59522.70584	0.01838477631	0.0172626765	0.007615773106	0.3554814798
-13.062	0.003	-9.999	0.018	-11.38	0.007	2459522.706	3.063	1.682	-1.381	59522.70604	0.01931320792	0.01824828759	0.007615773106	0.356105386
-12.709	0.003	-9.59	0.024	-11.047	0.009	2459522.706	3.119	1.662	-1.457	59522.70624	0.02563201124	0.02418677324	0.009486832981	0.3567343755
-13.218	0.003	-10.113	0.016	-11.561	0.006	2459522.706	3.105	1.657	-1.448	59522.70644	0.01708800749	0.0162788206	0.006708203932	0.3573625852
-13.146	0.003	-10.061	0.017	-11.478	0.007	2459522.707	3.085	1.668	-1.417	59522.70663	0.01838477631	0.0172626765	0.007615773106	0.3579501049
-13.128	0.003	-10.022	0.017	-11.464	0.007	2459522.707	3.106	1.664	-1.442	59522.70686	0.01838477631	0.0172626765	0.007615773106	0.3586624389
-13.199	0.003	-10.114	0.016	-11.552	0.006	2459522.707	3.085	1.647	-1.438	59522.70705	0.01708800749	0.0162788206	0.006708203932	0.3592473393
-13.166	0.003	-10.07	0.017	-11.493	0.007	2459522.707	3.096	1.673	-1.423	59522.70724	0.01838477631	0.0172626765	0.007615773106	0.3598333635
-13.169	0.003	-9.999	0.018	-11.502	0.007	2459522.707	3.17	1.667	-1.503	59522.70743	0.01931320792	0.01824828759	0.007615773106	0.3604216005
-13.136	0.003	-10.04	0.017	-11.478	0.007	2459522.708	3.096	1.658	-1.438	59522.70762	0.01838477631	0.0172626765	0.007615773106	0.3610270804
-13.144	0.003	-10.053	0.017	-11.481	0.007	2459522.708	3.091	1.663	-1.428	59522.70781	0.01838477631	0.0172626765	0.007615773106	0.3616347731
-12.975	0.003	-9.868	0.019	-11.312	0.007	2459522.708	3.107	1.663	-1.444	59522.708	0.02024845673	0.01923538406	0.007615773106	0.3622183029
-13.05	0.003	-9.935	0.019	-11.374	0.007	2459522.708	3.115	1.676	-1.439	59522.70819	0.02024845673	0.01923538406	0.007615773106	0.3628035779
-13.201	0.003	-10.098	0.016	-11.527	0.007	2459522.708	3.103	1.674	-1.429	59522.70838	0.0174642492	0.0162788206	0.007615773106	0.3633867331
-13.211	0.003	-10.115	0.016	-11.549	0.006	2459522.709	3.096	1.662	-1.434	59522.70856	0.01708800749	0.0162788206	0.006708203932	0.3639688284
-13.081	0.003	-9.984	0.018	-11.4	0.007	2459522.709	3.097	1.681	-1.416	59522.70875	0.01931320792	0.01824828759	0.007615773106	0.3645486776
-13.047	0.003	-9.914	0.019	-11.392	0.007	2459522.709	3.133	1.655	-1.478	59522.70894	0.02024845673	0.01923538406	0.007615773106	0.3651318328
-13.08	0.003	-9.924	0.019	-11.408	0.007	2459522.709	3.156	1.672	-1.484	59522.70912	0.02024845673	0.01923538406	0.007615773106	0.3657189793
-13.194	0.003	-10.062	0.017	-11.503	0.007	2459522.709	3.132	1.691	-1.441	59522.70935	0.01838477631	0.0172626765	0.007615773106	0.3664327464
-13.198	0.003	-10.045	0.017	-11.536	0.006	2459522.71	3.153	1.662	-1.491	59522.70954	0.01802775638	0.0172626765	0.006708203932	0.367019861
-13.071	0.003	-9.941	0.018	-11.377	0.007	2459522.71	3.13	1.694	-1.436	59522.70973	0.01931320792	0.01824828759	0.007615773106	0.3676037015
-13.116	0.003	-9.954	0.018	-11.459	0.007	2459522.71	3.162	1.657	-1.505	59522.70992	0.01931320792	0.01824828759	0.007615773106	0.3681897562
-13.115	0.003	-9.993	0.018	-11.44	0.007	2459522.71	3.122	1.675	-1.447	59522.71011	0.01931320792	0.01824828759	0.007615773106	0.3687761535
-13.124	0.003	-10.057	0.017	-11.452	0.007	2459522.71	3.067	1.672	-1.395	59522.71035	0.01838477631	0.0172626765	0.007615773106	0.3695443923
-13.182	0.003	-10.022	0.017	-11.498	0.007	2459522.711	3.16	1.684	-1.476	59522.71054	0.01838477631	0.0172626765	0.007615773106	0.3701279207
-13.132	0.003	-10.026	0.017	-11.447	0.007	2459522.711	3.106	1.685	-1.421	59522.71073	0.01838477631	0.0172626765	0.007615773106	0.3707099535
-13.122	0.003	-9.985	0.018	-11.43	0.007	2459522.711	3.137	1.692	-1.445	59522.71091	0.01931320792	0.01824828759	0.007615773106	0.3712916437
-13.248	0.003	-10.118	0.017	-11.568	0.006	2459522.711	3.13	1.68	-1.45	59522.7111	0.01802775638	0.0172626765	0.006708203932	0.3718762639
-13.174	0.003	-10.055	0.017	-11.488	0.007	2459522.711	3.119	1.686	-1.433	59522.71129	0.01838477631	0.0172626765	0.007615773106	0.3724647811
-13.145	0.003	-10.014	0.018	-11.455	0.007	2459522.711	3.131	1.69	-1.441	59522.71149	0.01931320792	0.01824828759	0.007615773106	0.3730901857
-13.149	0.003	-10.014	0.017	-11.457	0.007	2459522.712	3.135	1.692	-1.443	59522.71168	0.01838477631	0.0172626765	0.007615773106	0.3736711268
-13.176	0.003	-10.046	0.017	-11.501	0.007	2459522.712	3.13	1.675	-1.455	59522.7119	0.01838477631	0.0172626765	0.007615773106	0.3743830847
-13.228	0.003	-10.081	0.017	-11.518	0.007	2459522.712	3.147	1.71	-1.437	59522.71209	0.01838477631	0.0172626765	0.007615773106	0.3749684222
-13.193	0.003	-10.035	0.017	-11.503	0.007	2459522.712	3.158	1.69	-1.468	59522.71232	0.01838477631	0.0172626765	0.007615773106	0.3756796324
-13.059	0.003	-9.931	0.019	-11.401	0.007	2459522.713	3.128	1.658	-1.47	59522.71251	0.02024845673	0.01923538406	0.007615773106	0.3762642541
-13.148	0.003	-9.989	0.018	-11.433	0.007	2459522.713	3.159	1.715	-1.444	59522.71271	0.01931320792	0.01824828759	0.007615773106	0.3769051536
-13.171	0.003	-10.074	0.017	-11.479	0.007	2459522.713	3.097	1.692	-1.405	59522.71291	0.01838477631	0.0172626765	0.007615773106	0.3775160579
-13.228	0.003	-10.096	0.016	-11.535	0.007	2459522.713	3.132	1.693	-1.439	59522.71309	0.0174642492	0.0162788206	0.007615773106	0.3780970933
-13.158	0.003	-9.959	0.018	-11.466	0.007	2459522.713	3.199	1.692	-1.507	59522.71328	0.01931320792	0.01824828759	0.007615773106	0.3786794993
-13.157	0.003	-10.024	0.017	-11.459	0.007	2459522.713	3.133	1.698	-1.435	59522.71347	0.01838477631	0.0172626765	0.007615773106	0.3792626545
-13.181	0.003	-10.017	0.018	-11.486	0.007	2459522.714	3.164	1.695	-1.469	59522.71366	0.01931320792	0.01824828759	0.007615773106	0.3798471818
-13.155	0.003	-10	0.018	-11.455	0.007	2459522.714	3.155	1.7	-1.455	59522.71384	0.01931320792	0.01824828759	0.007615773106	0.3804317715
-13.201	0.003	-10.076	0.017	-11.504	0.007	2459522.714	3.125	1.697	-1.428	59522.71403	0.01838477631	0.0172626765	0.007615773106	0.3810188861
-13.036	0.003	-9.862	0.019	-11.328	0.007	2459522.714	3.174	1.708	-1.466	59522.71422	0.02024845673	0.01923538406	0.007615773106	0.3816049713
-13.176	0.003	-10.018	0.018	-11.494	0.007	2459522.714	3.158	1.682	-1.476	59522.71441	0.01931320792	0.01824828759	0.007615773106	0.3821866296
-13.161	0.003	-10.019	0.017	-11.456	0.007	2459522.715	3.142	1.705	-1.437	59522.71459	0.01838477631	0.0172626765	0.007615773106	0.3827665731
-13.109	0.003	-9.954	0.019	-11.389	0.007	2459522.715	3.155	1.72	-1.435	59522.71482	0.02024845673	0.01923538406	0.007615773106	0.3834878858
-13.17	0.003	-9.997	0.018	-11.469	0.007	2459522.715	3.173	1.701	-1.472	59522.71505	0.01931320792	0.01824828759	0.007615773106	0.3841991905
-13.181	0.003	-10.059	0.017	-11.483	0.007	2459522.715	3.122	1.698	-1.424	59522.71524	0.01838477631	0.0172626765	0.007615773106	0.3847794142
-13.188	0.003	-10.044	0.017	-11.496	0.007	2459522.715	3.144	1.692	-1.452	59522.71543	0.01838477631	0.0172626765	0.007615773106	0.3853736999
-13.202	0.003	-10.045	0.017	-11.496	0.007	2459522.716	3.157	1.706	-1.451	59522.71562	0.01838477631	0.0172626765	0.007615773106	0.3859582896
-13.237	0.003	-10.072	0.017	-11.524	0.007	2459522.716	3.165	1.713	-1.452	59522.7158	0.01838477631	0.0172626765	0.007615773106	0.3865450615
-13.18	0.003	-10.009	0.017	-11.45	0.007	2459522.716	3.171	1.73	-1.441	59522.71599	0.01838477631	0.0172626765	0.007615773106	0.3871328629
-13.194	0.003	-10.049	0.017	-11.481	0.007	2459522.716	3.145	1.713	-1.432	59522.71618	0.01838477631	0.0172626765	0.007615773106	0.3877138968
-13.233	0.003	-10.084	0.017	-11.558	0.006	2459522.716	3.149	1.675	-1.474	59522.71638	0.01802775638	0.0172626765	0.006708203932	0.3883353101
-13.163	0.003	-10.062	0.017	-11.483	0.007	2459522.717	3.101	1.68	-1.421	59522.71657	0.01838477631	0.0172626765	0.007615773106	0.3889194933
-13.135	0.003	-9.974	0.018	-11.436	0.007	2459522.717	3.161	1.699	-1.462	59522.71679	0.01931320792	0.01824828759	0.007615773106	0.389630766
